,content,sentiment,negative,neutral,positive,highlight
585,킬링보이스 조회수나 아는형님 나와서 노래부른거 클립들만 봐도 성시경은 자기노래 안불러도 조회수 엄청난데 장범준은 예전 슈스케 시절이나 벛꽃엔딩 아니면 요즘에는 그닥 조회수가 높지는 않은거 보면 가수로서의 가창력(음색)은 성시경이 더 낫고 곡 작곡능력은 음반 성적 생각하면 장범준이 위인듯.,positive,0.0005909391,0.00446666,0.99494237,조회수가 높지는 않은거 보면 가수로서의 가창력
586,애초에 장범준은 발라더가 아니구만 성시경이랑 붙혀놔서 뭐함 ㅋㅋ,negative,0.9696069,0.029809428,0.0005837247,성시경이랑 붙혀놔서 
587,음원실적으로만 평가하면 장범준 승이지.,neutral,0.00051050796,0.9944522,0.0050373124,음원실적으로만 평가하면 장범준 승이지
588,둘다 내 최애 가수고 살면서 콘서트 가본적 없는데 딱 성시경 장범준만 가보고싶다 했는데 둘이 비교되고있으니 신기하네 ㅋㅋ.,positive,0.0023884233,0.08457699,0.9130346,둘이 비교되고
589,성시경 뿀은 사람들은 이유가  그냥 주관적인 것들밖에 없네.,neutral,0.0021913324,0.9972459,0.0005627638,성시경 뿀은 사람들은 이유가  그냥 주관적인 것들밖에 없네
590, 객관적으로보면 비교하기 초라하니까.,negative,0.99448794,0.004991939,0.0005201238,비교하기 초라하니까
591,"가창력은 성시경이고 다른부분은 장범준이고.대구은행 성시경 장범준 둘 다 안듣는데성시경 미소천사, 두사람 이라는 제목 생전 처음 들어봤음.",positive,0.0006129553,0.00044768708,0.99893934,성시경 미소천사
592,성시경도 나름 킬링보이스 3700만찍는 인기가수인데ㅋㅋ,positive,0.00094473915,0.00046967104,0.9985856,성시경도 나름 킬링보이스 3700만찍는 인기가수인데
593,이번앨범은 완전 망했지만 또 언제나처럼 OST하나 잘 뽑을텐데ㅋㅋㅋ.,negative,0.99176544,0.005375999,0.0028585296,또 언제나처럼 OST하나 잘 뽑을텐데
594,나도 가수 전체적인 평가로는 장범준이라고 봄.,neutral,0.00046481224,0.9873941,0.012141019,나도 가수 전체적인 평가로는 장범준이라고 봄
595,성시경은 예능 나오기 전이나 초엔 안 듣거나 싫어하는 사람도 꽤 많이 보였는데장범준은 1등도 많이 찍고 그냥 트랜드 였으니.,neutral,0.00081495405,0.9944273,0.0047577145,트랜드 였으니
596,XTC-4 히트곡으로 치면 성시경이 무조건 불리함.,neutral,0.0054991916,0.9924621,0.002038752,성시경이 무조건 불리함
597, 벚꽃엔딩 여수밤바다 노래방에서 흔꽃샴 등등 vs 거리에서 넌 감동이었어,positive,0.001454084,0.0006018108,0.99794406,벚꽃엔딩 여수밤바다 노래방에서 흔꽃샴 등등 vs 거리에서 넌 감동이었어
598, 내게오는 길 희재 너의모든순간 등등 어떻게 이길려고..?.XTC-4 그 당시에는 성시경자체가 대중적으로 인기가 많지도 않았고 노래도 따라부르기 힘들어서 당시에 매니아층말고는 노래인기도 오래가지도않고 금방 묻혔음.,negative,0.99374926,0.0054487195,0.0008019635,노래인기도 오래가지도않고 
599,난 성시경.,neutral,0.00047126494,0.9990953,0.00043341846,난 성시경
600,보컬 능력은 성시경이 압살인데 그시절에 성시경이 한번도 압도적이었던적은 없어서 장범준 택할듯히트친 노래 세곡만 뽑아도 벚꽃엔딩 여수밤바다 흔들리는 꽃들속에서 네 샴푸향이 느껴진거야,positive,0.0008038475,0.0039796755,0.9952165,장범준 택할듯히트친 노래 세곡만 뽑아도 벚꽃엔딩 여수밤바다 흔들리는 꽃들속에서 네 샴푸향이 느껴진거야
601, 바로 바로 메가 히트곡 떠오르는데성시경은 거리에서 빼곤 2곡 정하기도 애매한듯 내취향으로 골라야 내게오는길 너의모든순간 두사람 세곡중에 택할듯.나이 먹으니까 성시경이더라.,positive,0.0,0.0,1.0,성시경은 거리에서 빼곤 2곡 정하기도 애매한듯 내취향으로 골라야 내게오는길 너의모든순간 두사람 세곡중에 택할듯
602,그냥 성시경을 윗등급 취급하면서 옛날가수를 자기는 알고있다는 노래지식 자랑할라고 성시경 뽑는거임,negative,0.9966378,0.0028232415,0.0005389376,성시경을 윗등급 취급하면서 
603, 장범준은 현재진행형이라 어느급인지 누구나 잘알기때문에 자기 지식 자랑할려는애들이 성시경뽑음.,neutral,0.00090030767,0.9849467,0.01415293,장범준은 현재진행형이라 어느급인지 누구나 잘알기때문에 자기 지식 자랑할려는애들이 성시경뽑음
604,버스커버스커 1집하나로 걍이기지,neutral,0.14856043,0.53590405,0.31553555,하나로 걍이기지
605, 10년대 원탑으로 꼽혀도 손색없는데 성시경 현역때 파급력은 귀여운수준임.,positive,0.0012824209,0.00028748103,0.9984301,파급력은 귀여운수준임
606,딱 보고는 성시경이라고 생각했는데 좀더 생각해보니까 성시경이 노래는 진짜 잘하는데 딱히 뭐가 없네..,negative,0.99466264,0.0021030467,0.003234299,딱히 뭐가 없네
607,좀 냉정히 말하면 비교불가수준.포텐 두개 댓글수봐 ㅋㅋㅋㅋㅋ,negative,0.900638,0.09656489,0.0027972115,포텐 두개 댓글수봐 
608,저쪽 포텐글서는 성시경 우위인데  여기서는 아닌데 장범준이 이래서 이기는데 하니까 또 여론 뒤집히고그냥 웃기네 ㅋㅋㅋ.,negative,0.98742896,0.011862009,0.0007089447,여론 뒤집히고그냥 웃기네 
609,콘서트 티켓파워는 성시경이 압살함.,neutral,0.0009730863,0.99783057,0.0011962568,콘서트 티켓파워는 성시경이 압살함
610,가수로서 성시경아티스트로선 장범준이라고 생각함.,neutral,0.0004068396,0.9973097,0.002283513,가수로서 성시경아티스트로선 장범준이라고 생각함
611,장범준은 노래를 잘한다는 느낌은 없는데 작곡 실력이 사기같음.,negative,0.9987987,0.00044143916,0.00075976807,작곡 실력이 사기같음
612, 거기다 갈수록 더 좋아지는 느낌 ㅋㅋ,positive,0.0012503822,0.0002504951,0.99849916,거기다 갈수록 더 좋아지는 느낌 
613," 성시경이 보컬 실력으로는 압살인데 장범준은 나중에 좀 과장해서 김광석처럼 되어있을지도 모르겠음.장, 성 불타는 이유는 가수로 서로 비슷한급이라 그런거멜론 주간 1위 횟수  장범준 3주, 성시경2주콘서트 성시경 체조경기장(8~9천정도)에서 했었음, 장범준 핸드볼경기장(4-5천석정도)멜론 감상자수 400만명 이상 노래 성시경 7곡, 장범준4곡 장범준이 10년대 앨범마다 대히트를 쳤고 히트곡이 성시경보다 많다?",neutral,0.0019293351,0.9219005,0.076170035,앨범마다 대히트를 쳤고 
614, 틀림성시경이 노래 더 잘부른다?,positive,0.0010596964,0.005513586,0.9934267,틀림성시경이 노래 더 잘부른다
615, 가창력은 지극히 주관적인 영역이라 듣는 대중들이 잘 들으면 그게 곧 가창력이라고 할수 있음 가창력 비교는 의미없다고 봄가창력비교 빼도 성시경과 장범준은 비슷한급.,neutral,0.0011601663,0.9956019,0.0032380214,봄가창력비교 빼도 성시경과 장범준은 비슷한급
616,내 경험상활동시기가 다르니 시대로 비교하는건 좀 그렇고대신 장범준은 여자들보다 남자들이 좋아함그럼에도 장 > 성인 이유는장범준은 노래를 ㅈㄴ 잘뽑음히트곡도 ㅈㄴ많은데 + 본인 작가작곡도 ㅈㄴ,negative,0.6891283,0.3022339,0.008637799,내 경험상활동시기가 다르니 
617,많음성보다,neutral,0.0010445036,0.9974232,0.0015323428,많음성보다
618, 노래 잘하는사람도 많고 단순 가창만 놓고보면이제 AI가 찜쪄먹음.,neutral,0.0010305959,0.99088997,0.008079341,이제 AI가 찜쪄먹음
619, 그림쟁이들 다 나락간거 보면 앎안그래도 죽은사람 예토전생 시켜서 노래부르게 하는데AI가 대체하기 힘든게 창작부분이라..성시경이 옛날가수라 잘 모른다고?,negative,0.99667114,0.0029548178,0.0003740706,그림쟁이들 다 나락간거 보면 앎안그래도 죽은사람 예토전생 시켜서 
620,이미 죽고 더 옛날가수인 김광석 노래는 엄청 잘 앎리메이크가 많이되서도 그렇지만 노래자체도 ㅈㄴ좋음.,positive,0.0020472612,0.0012544182,0.9966983,노래자체도 ㅈㄴ좋음
621,음원이 다가 아닌데 음원타령만 하지?,negative,0.999084,0.0006567201,0.00025932534,음원타령만 하지
622," 결국 가수는 공연 으로 돈을 벌고, 공연에서 성시경이 압살임..",negative,0.9957296,0.0038105473,0.0004598616,공연에서 성시경이 압살임
623,엠팍에서 물어보니까 당연히 반반이지 ㅋㅋㅋ,neutral,1.4214582e-05,0.99995065,3.512407e-05,엠팍에서 물어보니까 당연히 반반이지 
624,성시경 코어팬들은 다 여자인데 ㅋㅋ.,neutral,0.001422603,0.9975339,0.0010434821,성시경 코어팬들은 다 여자인데 
625,참 어디에 기준을 두느냐 그리고 취향에 따라 갈릴 요소가 많을듯 ㅇㅇ,neutral,0.0014659388,0.9983468,0.00018720554,취향에 따라 갈릴 요소가 많을듯 
626, 개인적으로 가수로서는 성시경을 더 우위로 치고 싶지만 평생 한 가수의 노래만 들어야한다?,neutral,0.002564537,0.9931163,0.004319167,개인적으로 가수로서는 성시경을 더 우위로 치고 
627, 라면 장범준일 듯...,neutral,0.0010779705,0.99835986,0.0005620695,라면 장범준일 듯
628,성시경 굴욕급아닌가,negative,0.99876153,0.0008960847,0.00034238634,성시경 굴욕급아닌가
629, 01년 데뷔인데...성시경이 남초 커뮤에서 반반만 가져가도 승리임,neutral,0.0011327575,0.9960741,0.0027931829,성시경이 남초 커뮤에서 반반만 가져가도 승리임
630, 성시경은 여자팬들이 압도적일껄 ㅋㅋ,positive,0.002262246,0.34073755,0.6570002,성시경은 여자팬들이 압도적일껄 
631, 토이노래로 나왔지만 세사람만 봐도 ㅇㅇ.,neutral,0.0015069772,0.99576724,0.0027258662,사람만 봐도 ㅇㅇ
632,애초에 히트곡으로 따지면 장범준 씹압승보컬은 성시경 개씨발압승이지.,negative,0.9945146,0.003572254,0.0019131734,애초에 히트곡으로 따지면 장범준 씹압승보컬은 성시경 개씨발압승이지
633,가치를 어디에 두느냐에 따라 사람마다 평가가 다를듯.,neutral,0.00040036702,0.9994216,0.00017812315,사람마다 평가가 다를듯
634,난 성시경이 좋음,positive,0.0010338604,0.0004129114,0.9985532,난 성시경이 좋음
635,딩고라이브에 안부른 노래로 한번더 나오면 좋겠음.,neutral,0.12854792,0.8688185,0.0026334939,노래로 한번더 나오면 좋겠음
636,장범준에 한표 성시경이 제일 고점 높았을때가 01~02인데 장범준 최고점이랑은 비교가 안됨.,positive,0.0007648683,0.014929093,0.984306,장범준 최고점이랑은 비교가 안됨
637,성시경.성시경 슈스케나오면 준우승할수있나 ㅋㅋ.,neutral,0.0021676589,0.98892665,0.008905668,성시경 슈스케나오면 준우승할수있나 
638,난 둘이 비교되는 게 웃긴데성시경은 박효신 김동률 이런 애들이랑 비교해야지.....펨코 특) 빅뱅 성시경 버즈 등등 자기들 세대 가수만 존나 올려치기함ㅋㅋㅋㅋ,negative,0.9766424,0.02204645,0.0013112293,빅뱅 성시경 버즈 등등 자기들 세대 가수만 존나 올려치기함
639, 현실은 히트곡 차트 앨범판매 등 객관적인 지표 장범준이 압도하쥬?ㅋㅋㅋ,neutral,0.0014773048,0.98240995,0.016112788,현실은 히트곡 차트 앨범판매 등 객관적인 지표 장범준이 압도하쥬
640,게다가 직접 작사작곡??,neutral,0.0021476496,0.9973997,0.00045260997,게다가 직접 작사작곡
641, 이거 못막습니다 ㄷㄷㄷㄷ.,neutral,0.0061444812,0.99057406,0.0032814848,이거 못막습니다 
642,muatau91 성시경 우리세대라기엔 좀 윗대임ㅋㅋㅋㅋㅋ,neutral,0.012861961,0.9863673,0.0007707751,성시경 우리세대라기엔 좀 윗대임
643, 슈스케 한참 보던 세대거나 그 아래라 오히려 장범준이가까움ㅋㅋㅋ.,neutral,0.00012861285,0.99936527,0.0005060814,장범준이가까움
644,솔직하게 당연히 성시경이지 ㅋㅋ,neutral,0.0004843882,0.9980286,0.0014870949,솔직하게 당연히 성시경이지 
645,"호날두 vs 홀란드 , 에픽하이 vs 비오 급임;.",neutral,0.0004695187,0.9991966,0.0003338876,에픽하이 vs 비오 급임
646,성시경은 경화수월 쓰는 악당 아닌가.,negative,0.9982318,0.0011784353,0.00058969774,성시경은 경화수월 쓰는 악당 아닌가
647,성시경 라이브에서 이윽고~~내가~만 들어도 쌀텐데.,neutral,0.0008461212,0.9938281,0.005325748,~~내가~만 들어도 쌀텐데
648,성시경 승.성시경.,neutral,0.00053928193,0.9990742,0.00038649896,성시경
649,둘이 데뷔가 10년 정도 차이가 나는데 성시경은 이제 히트곡 안 나온다로 비교하기엔 좀  노래는 압도적으로 성시경이 잘 하고 히트곡으로 대결해도 성시경이 많이 밀리는거 아니지 않나.,positive,0.004844559,0.27990732,0.71524817,히트곡으로 대결해도 성시경이 많이 밀리는거 아니지 않나
650,우리나라에 성시경보다 노래 잘하는사람 10명도 안될듯.,negative,0.9952064,0.0018466649,0.0029468013,우리나라에 성시경보다 노래 잘하는사람 10명도 안될듯
651,성시경이 노래는 진짜 잘하는데 뭐 역사시간처럼 대한민국 대중가요 시대별 대표하는 가수를 줄세운다치면 절대 못들어갈듯장범준은 무조건 들어가고.,positive,0.0018896672,0.49081007,0.5073003,장범준은 무조건 들어가고
652,노래실력 음색  성시경 압승 장범준 기타 + 흐어어~~ 원툴.,positive,0.000817368,0.0005162399,0.9986664,노래실력 음색  성시경 압승 장범준 기타 
653,미소천사 이기면 장범준못이기면 성시경장범준도 댄스곡 하나내서 증명하자.,neutral,0.0011468896,0.9745821,0.024271004,성시경장범준도 댄스곡 하나내서 
654,그냥 장범준이 인기는 더 많은거같긴한데 노래는 10번도 안들은거 같음;;,neutral,0.006147803,0.99043065,0.0034214868,그냥 장범준이 인기는 더 많은거같긴한데 
655,근데 성시경 노래는 꽤나 많이 들음 가을~겨울에는 매년 즐겨들으니.,neutral,0.00043010325,0.9790011,0.020568864,가을~겨울에는 매년 즐겨들으니
656,2000년대 교복을 입었다면 성식이형이지 ㅋㅋㅋ,neutral,0.000643443,0.99877113,0.0005854765,교복을 입었다면 성식이형이지 
657,신승훈과 이승환노래로 큰누님들 꼬셨다면 성식이로또래들 다 후림가능 ㅎㅎ,negative,0.99552464,0.00308529,0.0013900968,누님들 꼬셨다면 성식이로또래들 다 후림가능 
658, 범준이가 돈을 더 많이벌고잘벌고 있다지만 후벼파기좋은건 성식이노래 ㅎㅎ,positive,0.00061287824,0.00076668215,0.9986204,범준이가 돈을 더 많이벌고잘벌고 
659,"국화꽃향기 , 선인장으로 3.5톤 윙바디만큼 채웠다.",neutral,0.00013442159,0.999453,0.00041262974,윙바디만큼 채웠다
660,장범준이 시대를 대표할 곡이 너무 많지둘중에 누구의 목소리를 갖고싶냐 하면 성시경이긴함.,neutral,0.00074528536,0.99638283,0.0028718654,누구의 목소리를 갖고싶냐 하면 성시경이긴함
661,이젠 성시경내려치기하고있네ㅅㅂㅋㅋㅋ.,negative,0.9981743,0.001627871,0.0001978182,성시경내려치기하고
662,효림이가 성시경 좋아하는데.내가 여자면 성시경근데 남자라서 장범준.보컬이랑 싱어송라이터를 왜비교해 ㅋㅋㅋ,neutral,0.001089691,0.9970804,0.0018298487,보컬이랑 싱어송라이터를 왜비교해 
663, 성시경 장점은 음색이고 장범준은 작곡인데.자이게클릭이야,positive,0.000529214,0.0011210503,0.9983498,성시경 장점은 음색
664, 성시경도 작곡 하는데 당장 본인 최고 히트곡이 자작곡임.,positive,0.0009657483,0.0003717703,0.9986625,성시경도 작곡 하는데 
665,"성시경 vs 장범준 누가 먼저 언급한지는 모르겠지만, 성공했네 ㅋㅋㅋ.",positive,0.00042675436,0.004465852,0.9951074,성공했네 
666,성시경 국밥 존나 맛있게먹음.,positive,0.001037056,0.000569689,0.99839324,성시경 국밥 존나 맛있게먹음
667,성시경이 술 더 쎔 깝ㄴㄴ.,negative,0.97882587,0.02076856,0.0004055791,성시경이 술 더 쎔 깝
668,장범준은 임팩트는 더 말할것도 없고성시경은 예능과 음색으로 꾸준히 네임밸류 쌓은 느낌.히트곡은 성시경도 안꿀릴텐데?.,positive,0.0006068573,0.0019312593,0.9974619,성시경은 예능과 음색으로 꾸준히 네임밸류 쌓은 느낌
669,확실한건 성시경이 장범준보다 술 더 잘 먹음.,positive,0.0005394386,0.0017571773,0.9977034,확실한건 성시경이 장범준보다 술 더 잘 먹음
670,장범준노래들을때마다 장송곡느낌나서 별로던데 ㅋㅋ,negative,0.99241227,0.002575419,0.005012293,장송곡느낌나서 별로던데 
671, 난 성시경.,neutral,0.00047126494,0.9990953,0.00043341846,난 성시경
672,내가 표현하고 싶은 느낌의 끝 : 성시경내가 표현할 수 있는 노래의 끝 : 장범준.장범준이 성시경에 비해서 노래를 못해서 그런 것도 있는듯..,neutral,0.0014562298,0.99788195,0.0006617222,장범준이 성시경에 비해서 
673,장범준은 노래스타일도 다 비슷해서 좀 질림.,negative,0.9968297,0.0021282262,0.001042052,장범준은 노래스타일도 다 비슷해서 좀 질림
674,둘 콘서트 한다면 성시경 콘서트 갈듯...,neutral,0.0010344078,0.9979102,0.0010553681,콘서트 한다면 성시경 콘서트 갈듯
675,기량을 떠나서 장범준이 킬링보이스 나오면 성시경의 킬링보이스 조회수 3800만 명은 못찍을거같음 ㅋㅋㅋㅋㅋ.,positive,0.0009174532,0.00070254144,0.99837995,성시경의 킬링보이스 조회수 3800만 명은 못찍을거같음 
676,난 전반적으로 성시경노래가 더좋음.,positive,0.001076849,0.00030861888,0.99861455,난 전반적으로 성시경노래가 더좋음
677,성시경 노래는 계속 들어도 장범준 노래는 안들음.,negative,0.99477047,0.0046753343,0.00055411493,장범준 노래는 안들음
678, 다 비슷해서.,neutral,0.0012434977,0.9971534,0.0016031314,다 비슷해서
679, 그리고 장범준이 전성기로 체감이 높은건 예전보다 오디션이니 유튭 등 매체의 발달 영향도 ㅈㄴ 크다고 봄. 시절보정도 감안해야지..,neutral,0.43327868,0.5622409,0.00448037,유튭 등 매체의 발달 영향도 ㅈㄴ 크다고 
680,아니 성시경 히트곡이 한두개가 아닌데;,neutral,0.00088445604,0.9976047,0.0015108642,아니 성시경 히트곡이 한두개가 아닌데;
681,오히려 성시경을 내려치기 한거 같은데...https://theqoo.net/square/2257562413이거 위에 링크 달려서 봤는데성시경 최다 감상곡이 '크리스마스니까' 이거거든?,neutral,0.0008222251,0.9919423,0.0072355736,성시경 최다 감상곡이 
682,이거 무슨 노래냐;;,neutral,0.0022187887,0.99759126,0.0001900055,이거 무슨 노래냐
683, 첨 들어보는데.히트곡 고점이랑 개수도 있는데성시경은 대부분 윤종신 김형석한테 받아서 불렀고장범준은 본인이 거진 다 작사작곡했다는 데에서 차이가 매우 큼.,neutral,0.0032845773,0.98917425,0.007541103,차이가 매우 큼
684,C3PO,neutral,0.00010017115,0.99968183,0.00021795007,C3PO
685," 성시경도 데뷔하자마자 신인상에 본상만 2개인가 3개인데 약팀에이스에 2,3선발이면 너무 후려치는거 아니냐 ㅋㅋ.",negative,0.99916875,0.0004645055,0.000366767,선발이면 너무 후려치는거 아니냐 
686,뒷세대라고 장범준을 너무 후려치네 ㅋㅋ,negative,0.9984515,0.0012327483,0.00031577903,뒷세대라고 장범준을 너무 후려치네 
687,둘이 동시대였으면 성시경 갖다대면 ㅈㄴ 쳐맞았을텐데.,negative,0.9987062,0.0010731308,0.0002206507,성시경 갖다대면 ㅈㄴ 쳐맞았을텐데
688,4613378 장르적 차이가 좀 있긴해 축구로 따지면 장범준은 알베스 람 마르셀루같은 풀백 탑인데 성시경은 발라드쪽에선 이과인정도인데 레비 수지 벤제마 즐라탄같은 더한 괴물들이 있는거지ㅋ.,negative,0.9966875,0.002183108,0.0011294739,레비 수지 벤제마 즐라탄같은 더한 괴물들이 있는거지
689,성시경하고 장범준하고 가창력 차이가 너무 넘사고 장범준이 벚꽃연금이 있는데데뷔년도만 10년차이인데 정작 멜론에서도 성시경이 안 꿀리는데?,negative,0.9891037,0.004827252,0.0060691056,정작 멜론에서도 성시경이 안 꿀리는데
690,애초에 같은시대도 아니고 영역도 다른데 끌고와서 줄세우기는 좀 너무한거 아닌가?,negative,0.9993349,0.00035995373,0.0003051226,애초에 같은시대도 아니고 
691,  중학교시절 잭스키스 hot멤버 숫자도 모를만큼티비도 안보고 알못인데 나이가 많아 그런가성시경 미소천사 희재 넌 감동이었어,positive,0.0016793283,0.00023848581,0.99808216,나이가 많아 그런가성시경 미소천사 희재 넌 감동이었어
692, 거리에서 차마 외 몇곡은 아는데 장범준은 벚꽃연금 밖에 모름 그냥 이건 세대차이도 있어서 애매한거같음.,negative,0.9999373,5.18273e-05,1.0847917e-05,세대차이도 있어서 애매한거같음
693,성시경 저평가?ㅋㅋ,neutral,0.014083096,0.98535466,0.00056227425,성시경 저평가
694, 전 글 베댓 긁어와드려?.,neutral,0.0015068087,0.99796164,0.00053154945,전 글 베댓 긁어와드려
695,성시경 이윽고 들으면 와시발 소리나오지만장범준 벚꽃엔딩 흔꽃샴 들어도 와시발소리까진 안나옴.,negative,0.99114674,0.007642148,0.0012110827,성시경 이윽고 
696,노알못성시경 몇몇 노래 완전 듣기 좋음장범준 많은 노래 듣기 좋음.,positive,0.0011387864,0.00029072902,0.99857044,좋음장범준 많은 노래 듣기 좋음
697,성시경이 그래도 스펙트럼이 넓지 않나?,positive,0.00039290715,0.0014090681,0.9981981,스펙트럼이 넓지 않나
698, 댄스곡도 하고.,neutral,0.00021682309,0.99953306,0.00025014396,댄스곡도 하고
